Soy,Tengo,Argentina,Años de experiencia,Años en el puesto actual,Trabajo de,Gente a cargo?,Cuánta?,Tecnologías que utilizás,Tecnologías que utilizás,Automation o funcional?,Tecnologías que utilizás,Tecnologías que utilizás,Tenés guardias?,Cuánto cobrás por guardia (en tu moneda local),"Porcentaje, bruto o neto?",Tipo de contrato,Salario mensual (en tu moneda local),Bruto o neto?,Qué tan conforme estás con tu sueldo?,Cómo creés que está tu sueldo con respecto a Julio 2016,Recibís algún tipo de bono,A qué está atado el bono,Tuviste ajustes por inflación en 2016?,De qué % fue el ajuste?,Cantidad de empleados,Cambiaste de empresa en los últimos 6 meses?,Cuál fue el principal motivo de cambio?,Beneficios extra
Hombre,21 - 23,Ciudad Autónoma de Buenos Aires,2,2,Funcional,No,0,"Linux, Windows",,,,,No,0,Bruto,Full-Time,19000,Bruto,3,3,No,No recibo bono,Uno,15,501-1000,No,No cambié de empresa,Cuota para universidad
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,9,4,Funcional,No,0,Sap,,,,,No,0,Porcentaje de mi sueldo,Full-Time,34000,Bruto,3,3,No,No recibo bono,Más de dos,45,1001+,No,No cambié de empresa,"Aumento por inflación, Horarios flexibles, Laptop, WFH (Trabajar desde casa)"
Hombre,41 - 45,Ciudad Autónoma de Buenos Aires,10+,2,Funcional ,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,Part-Time,50000,Neto,4,3,Un sueldo,Mix de las anteriores,Uno,33,1001+,No,No cambié de empresa,Aumento por inflación
Mujer,27 - 30,Ciudad Autónoma de Buenos Aires,1,1,funcional-implementacion,No,0,Windows,,,,,No,0,Bruto,Full-Time,20000,Neto,3,2,No,No recibo bono,Uno,33,51-100,No,No cambié de empresa,"Comidas pagas/subvencionadas, Snacks, golosinas, bebidas"
Hombre,37 - 40,Ciudad Autónoma de Buenos Aires,4,1,Functional analist,No,0,"Linux, Windows, Azure, VMWare",,,,,"Sí, pasiva",0,Bruto,Full-Time,28000,Neto,3,2,Menos de un sueldo,Convenio,No,0,1001+,No,No cambié de empresa,"Capacitaciones y/o cursos, Descuentos en gimnasios, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,3,1,Game analyst,No,0,"Linux, Windows",,,,,No,0,Porcentaje de mi sueldo,Full-Time,20000,Neto,2,1,No,No recibo bono,No,0,201-500,No,No cambié de empresa,"Descuentos en gimnasios, Snacks, golosinas, bebidas, Traslados hasta la oficina, viernes off"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,10+,2,Game Designer,No,0,Windows,,,,,No,0,Bruto,Full-Time,11000,Neto,1,1,No,No recibo bono,Uno,15,11-50,No,No cambié de empresa,Ninguna de las anteriores
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,10+,8,Gerente,Sí,18,"Linux, Windows, Amazon Web Services, VMWare",,,,,No,0,Bruto,Full-Time,35000,Bruto,4,2,De uno a tres sueldos,Performance de la compañía,Uno,30,11-50,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación"
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,10+,4,Gerente,Sí,5,"Windows, VMWare",,,,,No,0,Neto,Full-Time,52000,Bruto,2,2,De uno a tres sueldos,Es arbitrario,Dos,25,101-200,No,No cambié de empresa,"Abono de celular y/o Internet, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc)"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,10+,1,Gerente de infraestructura,Sí,20,"AIX, HP-UX, Linux, Solaris, Windows, Azure, Docker / Containers, OpenStack, Hyper v",,,,,No,0,Bruto,Full-Time,63000,Bruto,2,2,De uno a tres sueldos,Mix de las anteriores,Uno,20,1001+,Sí,Desafíos profesionales,"Abono de celular y/o Internet, Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos"
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,9,7,gerente de TECNOLOGIA,Sí,10,Windows,,,,,No,500,Bruto,Full-Time,35000,Bruto,2,3,De uno a tres sueldos,Performance de la compañía,No,10,101-200,Sí,Salario,Abono de celular y/o Internet
Hombre,41 - 45,Ciudad Autónoma de Buenos Aires,10+,3,Gerente de Tecnología & Infraestructura,Sí,5,"*BSD, Linux, Windows, Amazon Web Services, VMWare, Asterisk",,,,,No,0,Bruto,Full-Time,40000,Neto,3,2,Menos de un sueldo,Performance individual,Dos,39,101-200,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Horarios flexibles, Laptop, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos, WFH (Trabajar desde casa)"
Hombre,37 - 40,Ciudad Autónoma de Buenos Aires,10+,3,gerente de ventas,Sí,5,Qlik,,,,,No,0,Bruto,Full-Time,59000,Bruto,3,2,De uno a tres sueldos,Mix de las anteriores,Dos,28,51-100,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Laptop, Viajes al exterior"
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,7,2,HelpDesk,No,0,Windows,,,,,"Sí, pasiva",0,Bruto,Full-Time,10.428,Neto,1,1,No,No recibo bono,Uno,12,1001+,No,No cambié de empresa,Ninguna de las anteriores
Mujer,31 - 33,Ciudad Autónoma de Buenos Aires,5,2,HelpDesk,No,0,"Windows, plsql html",,,,,"Sí, pasiva",10,Porcentaje de mi sueldo,Full-Time,1400,Bruto,1,1,Menos de un sueldo,Performance individual,Dos,25,11-50,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Bonos por desempeño, Comidas pagas/subvencionadas, Descuentos en gimnasios, Horarios flexibles, Laptop, Masajes, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,6,2,HelpDesk,No,0,"Windows, VMWare",,,,,No,0,Porcentaje de mi sueldo,Full-Time,1700,Neto,2,2,No,No recibo bono,Más de dos,40,101-200,No,No cambié de empresa,"Aumento por inflación, Clases de idiomas, Horarios flexibles, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,9,9,HelpDesk,No,0,"Linux, Windows, VMWare",,,,,"Sí, pasiva",0,Bruto,Full-Time,2100,Neto,2,2,Un sueldo,Mix de las anteriores,Dos,23,51-100,No,No cambié de empresa,Abono de celular y/o Internet
Hombre,18 - 20,Ciudad Autónoma de Buenos Aires,1,Menos de un año,HelpDesk,No,0,"Linux, Windows",,,,,No,0,Bruto,Full-Time,7000,Neto,2,3,Menos de un sueldo,aguinaldo,No,0,1-10,No,No cambié de empresa,"Sueldo divido en dos pagos por mes, Vacaciones flexibles (adicionales a las reglamentarias)"
Mujer,21 - 23,Ciudad Autónoma de Buenos Aires,4,2,HelpDesk,No,0,"Linux, Windows",,,,,No,0,Porcentaje de mi sueldo,Part-Time,7000,Bruto,2,2,No,No recibo bono,No,0,201-500,No,No cambié de empresa,Ninguna de las anteriores
Hombre,18 - 20,Ciudad Autónoma de Buenos Aires,Menos de un año,Menos de un año,HelpDesk,No,0,"Linux, Windows",,,,,No,0,Neto,Part-Time,7800,Neto,3,2,Menos de un sueldo,Performance individual,No,0,101-200,No,No cambié de empresa,Horarios flexibles
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,3,1,HelpDesk,No,0,"Windows, Sistemas internos de la empresa",,,,,No,0,Porcentaje de mi sueldo,Part-Time,8000,Neto,1,1,No,No recibo bono,Uno,20,201-500,No,No cambié de empresa,Capacitaciones y/o cursos
Hombre,21 - 23,Ciudad Autónoma de Buenos Aires,2,2,HelpDesk,No,0,Windows,,,,,No,0,Bruto,Part-Time,8000,Neto,2,3,No,No recibo bono,Dos,22,201-500,No,No cambié de empresa,Ninguna de las anteriores
Hombre,18 - 20,Ciudad Autónoma de Buenos Aires,1,1,HelpDesk,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,Part-Time,8000,Neto,4,2,Un sueldo,Performance individual,No,0,11-50,No,No cambié de empresa,"Aumento por inflación, Viáticos"
Hombre,21 - 23,Ciudad Autónoma de Buenos Aires,4,2,HelpDesk,No,0,"Linux, Windows",,,,,No,0,Porcentaje de mi sueldo,Full-Time,8000,Neto,1,2,No,No recibo bono,Uno,10,1-10,No,No cambié de empresa,"Horarios flexibles, WFH (Trabajar desde casa)"
Hombre,50+,Ciudad Autónoma de Buenos Aires,10+,10+,HelpDesk,No,0,Windows,,,,,No,0,Neto,Part-Time,8000,Neto,2,2,No,No recibo bono,No,0,11-50,Sí,jubilado ,Ninguna de las anteriores
Hombre,21 - 23,Ciudad Autónoma de Buenos Aires,2,2,HelpDesk,No,0,Windows,,,,,No,0,Bruto,Part-Time,8200,Neto,2,1,No,No recibo bono,Uno,10,201-500,No,No cambié de empresa,Ninguna de las anteriores
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,2,1,HelpDesk,No,0,Windows,,,,,No,0,Neto,Part-Time,8700,Neto,2,2,No,No recibo bono,Uno,17,201-500,Sí,Mayor comodidad,Ninguna de las anteriores
Hombre,18 - 20,Ciudad Autónoma de Buenos Aires,Menos de un año,Menos de un año,HelpDesk,No,0,"Windows, VMWare",,,,,No,0,Bruto,Part-Time,8700,Neto,2,3,No,Performance individual,Uno,19,201-500,No,No cambié de empresa,"Bonos por desempeño, Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,21 - 23,Ciudad Autónoma de Buenos Aires,Menos de un año,Menos de un año,HelpDesk,No,0,Windows,,,,,No,0,Neto,Part-Time,8759,Bruto,3,1,No,Performance individual,No,0,11-50,Sí,Salario,"Bonos por desempeño, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Laptop, Playroom, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)"
Hombre,18 - 20,Ciudad Autónoma de Buenos Aires,Menos de un año,Menos de un año,HelpDesk,No,0,"Linux, Windows",,,,,No,0,Porcentaje de mi sueldo,Tercerizado (trabajo a través de consultora o agencia),8900,Neto,4,4,No,No recibo bono,No,0,501-1000,No,No cambié de empresa,"Aumento por inflación, Capacitaciones y/o cursos"
Hombre,18 - 20,Ciudad Autónoma de Buenos Aires,Menos de un año,Menos de un año,HelpDesk,No,0,"Linux, VMWare",,,,,No,0,Neto,Part-Time,9000,Neto,4,4,No,No recibo bono,No,0,1-10,No,No cambié de empresa,"Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles"
Hombre,18 - 20,Ciudad Autónoma de Buenos Aires,2,Menos de un año,HelpDesk,No,0,"*BSD, Linux, Windows, Azure, OpenStack",,,,,"Sí, activa",0,Porcentaje de mi sueldo,Full-Time,9000,Bruto,1,1,No,No recibo bono,Uno,5,11-50,Sí,Salario,Ninguna de las anteriores
Hombre,21 - 23,Ciudad Autónoma de Buenos Aires,1,Menos de un año,HelpDesk,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,Full-Time,9100,Bruto,2,2,No,No recibo bono,Dos,15,501-1000,No,No cambié de empresa,Capacitaciones y/o cursos
Hombre,21 - 23,Ciudad Autónoma de Buenos Aires,Menos de un año,Menos de un año,HelpDesk,No,0,Windows,,,,,No,0,Bruto,Part-Time,9300,Neto,2,2,No,No recibo bono,Uno,7,201-500,No,No cambié de empresa,"Capacitaciones y/o cursos, Descuentos en gimnasios"
Hombre,21 - 23,Ciudad Autónoma de Buenos Aires,3,Menos de un año,HelpDesk,No,0,Windows,,,,,No,0,Bruto,Full-Time,9400,Neto,2,2,Un sueldo,Performance individual,No,0,51-100,Sí,Mayor comodidad,"Aumento por inflación, Capacitaciones y/o cursos, Snacks, golosinas, bebidas"
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,1,Menos de un año,HelpDesk,No,0,Windows,,,,,"Sí, pasiva",500,Bruto,Part-Time,9500,Neto,3,3,No,No recibo bono,No,0,11-50,No,No cambié de empresa,Ninguna de las anteriores
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,3,3,HelpDesk,No,0,"Linux, Windows, VMWare, AD",,,,,No,0,Porcentaje de mi sueldo,Full-Time,10000,Bruto,2,2,Menos de un sueldo,bono de fin de año estatal,Uno,31,101-200,No,No cambié de empresa,"Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,9,Menos de un año,HelpDesk,No,0,"Windows, Azure, VMWare",,,,,No,0,Porcentaje de mi sueldo,Tercerizado (trabajo a través de consultora o agencia),10000,Neto,3,2,No,No recibo bono,No,0,101-200,Sí,Desafíos profesionales,"Capacitaciones y/o cursos, Comidas pagas/subvencionadas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,3,1,HelpDesk,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,Part-Time,10000,Neto,3,2,No,No recibo bono,Dos,35,201-500,No,No cambié de empresa,Ninguna de las anteriores
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,10+,6,HelpDesk,No,0,"Linux, Windows",,,,,No,0,Bruto,Full-Time,10000,Bruto,1,1,No,No recibo bono,Uno,3,11-50,No,No cambié de empresa,Ninguna de las anteriores
Hombre,21 - 23,Ciudad Autónoma de Buenos Aires,3,3,HelpDesk,No,0,"Windows, OpenStack",,,,,No,10000,Neto,Full-Time,10000,Neto,3,2,No,No recibo bono,Uno,7,1-10,No,No cambié de empresa,Ninguna de las anteriores
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,2,2,HelpDesk,No,0,Windows,,,,,No,0,Bruto,Full-Time,10000,Bruto,1,2,No,No recibo bono,Uno,12,101-200,No,No cambié de empresa,Ninguna de las anteriores
Hombre,21 - 23,Ciudad Autónoma de Buenos Aires,1,1,HelpDesk,No,0,"Linux, Windows, VMWare",,,,,"Sí, pasiva",1800,Neto,Full-Time,10070,Neto,3,3,No,No recibo bono,Dos,15,101-200,No,No cambié de empresa,"Descuentos en gimnasios, Masajes, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,21 - 23,Ciudad Autónoma de Buenos Aires,2,2,HelpDesk,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,Full-Time,10375,Bruto,1,1,No,No recibo bono,No,0,501-1000,No,No cambié de empresa,Ninguna de las anteriores
Hombre,21 - 23,Ciudad Autónoma de Buenos Aires,Menos de un año,Menos de un año,HelpDesk,No,0,"Windows, TeamViewer, teléfono, herramientas locales",,,,,No,0,Porcentaje de mi sueldo,Full-Time,10790,Neto,2,1,No,No recibo bono,No,0,1-10,No,No cambié de empresa,"Aumento por inflación, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Masajes"
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,5,3,HelpDesk,No,0,"Windows, VMWare",,,,,"Sí, activa",0,Bruto,Full-Time,10800,Neto,3,3,No,No recibo bono,Dos,30,201-500,No,No cambié de empresa,"Clases de idiomas, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,3,2,HelpDesk,No,0,Windows,,,,,No,0,Neto,Part-Time,10815,Bruto,2,2,Menos de un sueldo,Performance individual,Dos,10,201-500,No,No cambié de empresa,"Aumento por inflación, Bonos por desempeño, Comidas pagas/subvencionadas"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,10+,6,HelpDesk,No,0,Windows,,,,,No,0,Neto,Part-Time,11000,Neto,1,1,No,No recibo bono,No,0,201-500,No,No cambié de empresa,"Capacitaciones y/o cursos, Guardería, Horarios flexibles"
Hombre,18 - 20,Ciudad Autónoma de Buenos Aires,1,1,HelpDesk,No,0,Windows,,,,,No,0,Bruto,Part-Time,11000,Neto,2,3,No,No recibo bono,Uno,31,1001+,No,No cambié de empresa,"Capacitaciones y/o cursos, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,1,5,HelpDesk,No,0,"Linux, Windows",,,,,No,0,Bruto,Tercerizado (trabajo a través de consultora o agencia),11690,Neto,2,2,No,No recibo bono,Uno,12,201-500,No,No cambié de empresa,Ninguna de las anteriores
Hombre,21 - 23,Ciudad Autónoma de Buenos Aires,4,4,HelpDesk,No,0,Windows,,,,,No,0,Bruto,Full-Time,12000,Neto,1,1,No,No recibo bono,Uno,0,51-100,No,No cambié de empresa,Viáticos
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,4,3,HelpDesk,No,0,"AIX, HP-UX, Linux, Windows",,,,,No,0,Neto,Full-Time,12000,Neto,3,3,No,No recibo bono,No,0,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Ninguna de las anteriores"
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,4,4,HelpDesk,No,0,"Linux, Windows",,,,,"Sí, pasiva",0,Porcentaje de mi sueldo,Full-Time,12000,Neto,2,1,Menos de un sueldo,vacaciones,Uno,30,51-100,No,No cambié de empresa,Ninguna de las anteriores
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,2,Menos de un año,HelpDesk,No,0,"Linux, Windows",,,,,No,0,Neto,Full-Time,12000,Bruto,3,2,No,No recibo bono,No,0,51-100,No,No cambié de empresa,"Abono de celular y/o Internet, Comidas pagas/subvencionadas, Snacks, golosinas, bebidas"
Hombre,18 - 20,Ciudad Autónoma de Buenos Aires,Menos de un año,Menos de un año,HelpDesk,No,0,"Linux, Windows, VMWare",,,,,No,0,Porcentaje de mi sueldo,Full-Time,12000,Neto,3,3,No,No recibo bono,Dos,8,101-200,No,No cambié de empresa,"Comidas pagas/subvencionadas, Horarios flexibles, Snacks, golosinas, bebidas"
Mujer,24 - 26,Ciudad Autónoma de Buenos Aires,1,1,HelpDesk,No,0,"Windows, VMWare",,,,,No,0,Porcentaje de mi sueldo,Full-Time,12000,Neto,1,2,No,No recibo bono,No,0,51-100,No,No cambié de empresa,Vacaciones flexibles (adicionales a las reglamentarias)
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,7,4,HelpDesk,No,0,Windows,,,,,No,0,Neto,Full-Time,12000,Neto,3,2,No,No recibo bono,Dos,17,1001+,No,No cambié de empresa,"Snacks, golosinas, bebidas"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,7,1,HelpDesk,No,0,"Linux, Windows, VMWare",,,,,No,0,Neto,Full-Time,12000,Neto,1,1,No,No recibo bono,Uno,15,11-50,No,No cambié de empresa,Ninguna de las anteriores
Hombre,21 - 23,Ciudad Autónoma de Buenos Aires,2,1,HelpDesk,No,0,"Linux, Windows, VMWare",,,,,"Sí, pasiva",1200,Bruto,Full-Time,12000,Bruto,2,2,No,No recibo bono,No,0,101-200,No,No cambié de empresa,Ninguna de las anteriores
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,5,5,HelpDesk,No,0,"Windows, VMWare",,,,,"Sí, pasiva",0,Bruto,Full-Time,12400,Bruto,2,2,No,No recibo bono,Dos,15,501-1000,No,No cambié de empresa,"Aumento por inflación, Comidas pagas/subvencionadas"
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,6,2,HelpDesk,No,0,Windows,,,,,No,0,Neto,Full-Time,12500,Neto,1,1,No,No recibo bono,No,0,51-100,No,Salario,"Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Snacks, golosinas, bebidas"
Hombre,41 - 45,Ciudad Autónoma de Buenos Aires,10+,1,HelpDesk,No,0,"Linux, Windows, VMWare, Unix",,,,,No,0,Bruto,Full-Time,12700,Bruto,1,1,No,No recibo bono,Uno,30,501-1000,No,No cambié de empresa,Ninguna de las anteriores
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,3,1,HelpDesk,Sí,22,Windows,,,,,"Sí, activa",1700,Bruto,Full-Time,13000,Neto,2,1,Menos de un sueldo,Performance individual,Dos,15,1001+,No,No cambié de empresa,"Bonos por desempeño, Comidas pagas/subvencionadas, Descuentos en gimnasios, Guardería, Laptop"
Hombre,21 - 23,Ciudad Autónoma de Buenos Aires,1,1,HelpDesk,No,0,"Linux, Windows",,,,,No,0,Porcentaje de mi sueldo,Full-Time,13000,Bruto,4,3,No,No recibo bono,Dos,15,51-100,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Horarios flexibles, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,2,1,HelpDesk,No,0,"Linux, Windows",,,,,No,0,Neto,Full-Time,13000,Neto,2,1,No,No recibo bono,Uno,7,11-50,No,No cambié de empresa,Ninguna de las anteriores
Mujer,21 - 23,Ciudad Autónoma de Buenos Aires,1,Menos de un año,HelpDesk,No,0,Windows,,,,,No,0,Neto,Full-Time,13000,Neto,4,4,No,No recibo bono,No,0,51-100,Sí,Desafíos profesionales,"Snacks, golosinas, bebidas"
Hombre,21 - 23,Ciudad Autónoma de Buenos Aires,1,Menos de un año,HelpDesk,No,0,"Windows, VMWare",,,,,"Sí, pasiva",1000,Bruto,Full-Time,13000,Bruto,2,1,No,No recibo bono,Uno,21,51-100,No,No cambié de empresa,"Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)"
Hombre,21 - 23,Ciudad Autónoma de Buenos Aires,5,2,HelpDesk,Sí,4,"Windows, Invgate",,,,,No,0,Porcentaje de mi sueldo,Full-Time,13000,Bruto,2,3,No,No recibo bono,No,0,201-500,No,No cambié de empresa,"Descuentos en gimnasios, Horarios flexibles, Snacks, golosinas, bebidas"
Hombre,41 - 45,Ciudad Autónoma de Buenos Aires,10+,2,HelpDesk,No,0,"Linux, Windows",,,,,No,0,Porcentaje de mi sueldo,Full-Time,13000,Neto,1,2,No,No recibo bono,Más de dos,20,1-10,No,No cambié de empresa,"Aumento por inflación, Ninguna de las anteriores"
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,5,5,HelpDesk,No,0,Windows,,,,,"Sí, pasiva",0,Porcentaje de mi sueldo,Full-Time,13000,Neto,2,2,No,No recibo bono,Dos,24,51-100,No,No cambié de empresa,"Aumento por inflación, Ninguna de las anteriores"
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,2,2,HelpDesk,No,0,"*BSD, Linux, Windows, Docker / Containers",,,,,"Sí, pasiva",500,Neto,Full-Time,13000,Bruto,2,2,No,No recibo bono,No,0,11-50,No,Desafíos profesionales,"Capacitaciones y/o cursos, Clases de idiomas"
Hombre,21 - 23,Ciudad Autónoma de Buenos Aires,2,2,HelpDesk,No,0,"Windows, VMWare",,,,,No,0,Neto,Full-Time,13000,Neto,2,2,No,No recibo bono,Uno,15,1-10,No,No cambié de empresa,"Abono de celular y/o Internet, Laptop"
Hombre,37 - 40,Ciudad Autónoma de Buenos Aires,5,2,HelpDesk,Sí,4,"Windows, Azure, VMWare",,,,,"Sí, activa",250,Neto,Full-Time,13000,Neto,3,3,No,No recibo bono,Dos,15,11-50,No,Desafíos profesionales,"Abono de celular y/o Internet, Laptop"
Hombre,21 - 23,Ciudad Autónoma de Buenos Aires,1,1,HelpDesk,No,0,Windows,,,,,"Sí, pasiva",1000,Neto,Full-Time,13150,Bruto,2,2,No,No recibo bono,Uno,25,101-200,No,No cambié de empresa,"Aumento por inflación, Capacitaciones y/o cursos, Masajes, WFH (Trabajar desde casa), Frutas"
